Business_ID,Month,Sales,Taxable_Sales,GST_Paid,GST_Liability,Return_Filing_Date,Filed_On_Time,Late_Days,Input_Tax_Credit,Output_Tax,Refund
MSME084,2025-09,465039.56,442894.82,7021.65,7021.65,2025-10-20,Yes,0,15123.1,22144.74,0.0
MSME084,2025-10,493923.03,470402.89,6834.36,6834.36,2025-11-20,Yes,0,16685.79,23520.14,0.0
MSME084,2025-11,473500.19,450952.56,7845.89,7845.89,2025-12-20,Yes,0,14701.74,22547.63,0.0
MSME084,2025-12,466244.33,444042.22,9050.5,9050.5,2026-01-20,Yes,0,13151.61,22202.11,0.0
MSME084,2026-01,485734.69,462604.47,7694.02,7694.02,2026-02-20,Yes,0,15436.2,23130.22,0.0
MSME084,2026-02,564375.95,537500.9,10498.06,10498.06,2026-03-20,Yes,0,16376.98,26875.05,0.0
MSME084,2026-03,522610.07,497723.88,8366.78,8366.78,2026-04-20,Yes,0,16519.41,24886.19,0.0
MSME084,2026-04,514770.39,490257.51,6884.26,6884.26,2026-05-20,Yes,0,17628.62,24512.88,0.0
MSME084,2026-05,576111.94,548678.04,10406.74,10406.74,2026-06-20,Yes,0,17027.16,27433.9,0.0
MSME084,2026-06,577338.19,549845.9,9427.39,9427.39,2026-07-20,Yes,0,18064.91,27492.29,0.0
MSME085,2025-07,553115.84,526776.99,8895.97,8895.97,2025-08-20,Yes,0,17442.88,26338.85,0.0
MSME085,2025-08,590350.51,562238.58,7605.05,7605.05,2025-09-20,Yes,0,20506.88,28111.93,0.0
MSME085,2025-09,710340.22,676514.5,12565.29,12565.29,2025-10-20,Yes,0,21260.43,33825.72,0.0
MSME085,2025-10,655986.1,624748.67,8184.46,8184.46,2025-11-20,Yes,0,23052.98,31237.43,0.0
MSME085,2025-11,773913.38,737060.36,12373.95,12373.95,2025-12-20,Yes,0,24479.07,36853.02,0.0
MSME085,2025-12,562775.08,535976.27,9744.7,9744.7,2026-01-20,Yes,0,17054.11,26798.81,0.0
MSME085,2026-01,510195.11,485900.1,9633.05,9633.05,2026-02-20,Yes,0,14661.96,24295.01,0.0
MSME085,2026-02,425493.7,405232.1,7994.72,7994.72,2026-03-20,Yes,0,12266.88,20261.6,0.0
MSME085,2026-03,567800.18,540762.08,10877.7,10877.7,2026-04-20,Yes,0,16160.4,27038.1,0.0
MSME085,2026-04,692565.08,659585.79,12383.81,12383.81,2026-05-20,Yes,0,20595.48,32979.29,0.0
MSME085,2026-05,677515.93,645253.27,13742.15,13742.15,2026-06-20,Yes,0,18520.52,32262.66,0.0
MSME085,2026-06,648704.48,617813.79,8472.2,8472.2,2026-07-20,Yes,0,22418.49,30890.69,0.0
MSME086,2025-07,1420569.54,1203872.49,72852.49,72852.49,2025-08-20,Yes,0,143844.55,216697.05,0.0
MSME086,2025-08,1463597.35,1240336.74,57901.58,57901.58,2025-09-26,No,6,165359.04,223260.61,0.0
MSME086,2025-09,1357865.96,1150733.86,61878.26,61878.26,2025-10-20,Yes,0,145253.84,207132.1,0.0
MSME086,2025-10,1469284.77,1245156.58,86457.04,86457.04,2025-11-25,No,5,137671.15,224128.19,0.0
MSME086,2025-11,1748917.63,1482133.58,118260.55,118260.55,2025-12-20,Yes,0,148523.49,266784.05,0.0
MSME086,2025-12,1656677.82,1403964.25,94614.21,94614.21,2026-01-28,No,8,158099.36,252713.57,0.0
MSME086,2026-01,1216078.03,1030574.6,60945.82,60945.82,2026-02-20,Yes,0,124557.61,185503.43,0.0
MSME086,2026-02,1532956.71,1299115.86,102067.27,102067.27,2026-03-28,No,8,131773.59,233840.85,0.0
MSME086,2026-03,1102160.93,934034.69,62324.29,62324.29,2026-04-20,Yes,0,105801.95,168126.24,0.0
MSME086,2026-04,1316834.05,1115961.06,51961.83,51961.83,2026-05-20,Yes,0,148911.16,200872.99,0.0
MSME086,2026-05,1342813.71,1137977.72,72436.47,72436.47,2026-06-20,Yes,0,132399.52,204835.99,0.0
MSME086,2026-06,1676736.76,1420963.36,102334.95,102334.95,2026-07-20,Yes,0,153438.45,255773.4,0.0
MSME087,2025-07,1267010.56,1206676.72,16690.85,16690.85,2025-08-20,Yes,0,43642.99,60333.84,0.0
MSME087,2025-08,895118.34,852493.66,17964.17,17964.17,2025-09-20,Yes,0,24660.52,42624.68,0.0
MSME087,2025-09,1203508.45,1146198.52,17937.83,17937.83,2025-10-20,Yes,0,39372.1,57309.93,0.0
MSME087,2025-10,981327.68,934597.79,18001.06,18001.06,2025-11-20,Yes,0,28728.83,46729.89,0.0
MSME087,2025-11,979091.72,932468.3,18570.97,18570.97,2025-12-20,Yes,0,28052.44,46623.42,0.0
MSME087,2025-12,1076656.94,1025387.56,14320.79,14320.79,2026-01-20,Yes,0,36948.59,51269.38,0.0
MSME087,2026-01,810000.42,771428.97,15021.68,15021.68,2026-02-20,Yes,0,23549.77,38571.45,0.0
MSME087,2026-02,911182.43,867792.79,16113.05,16113.05,2026-03-20,Yes,0,27276.59,43389.64,0.0
MSME087,2026-03,782973.24,745688.8,10151.62,10151.62,2026-04-20,Yes,0,27132.82,37284.44,0.0
MSME087,2026-04,1250635.63,1191081.55,23365.96,23365.96,2026-05-20,Yes,0,36188.12,59554.08,0.0
MSME087,2026-05,1181165.39,1124919.42,25301.41,25301.41,2026-06-20,Yes,0,30944.56,56245.97,0.0
MSME087,2026-06,1088833.52,1036984.3,14925.55,14925.55,2026-07-20,Yes,0,36923.66,51849.22,0.0
MSME088,2025-07,734885.72,699891.16,15434.57,15434.57,2025-08-20,Yes,0,19559.99,34994.56,0.0
MSME088,2025-08,804037.62,765750.11,13119.49,13119.49,2025-09-20,Yes,0,25168.01,38287.51,0.0
MSME088,2025-09,785164.74,747775.94,14086.6,14086.6,2025-10-20,Yes,0,23302.2,37388.8,0.0
MSME088,2025-10,1321931.27,1258982.16,24449.29,24449.29,2025-11-20,Yes,0,38499.82,62949.11,0.0
MSME088,2025-11,1315112.79,1252488.37,22053.18,22053.18,2025-12-20,Yes,0,40571.24,62624.42,0.0
MSME088,2025-12,798647.55,760616.71,15218.82,15218.82,2026-01-20,Yes,0,22812.01,38030.84,0.0
MSME088,2026-01,717339.31,683180.3,9239.35,9239.35,2026-02-20,Yes,0,24919.67,34159.01,0.0
MSME088,2026-02,691031.21,658124.96,12112.73,12112.73,2026-03-20,Yes,0,20793.52,32906.25,0.0
MSME088,2026-03,744222.75,708783.57,13141.55,13141.55,2026-04-20,Yes,0,22297.62,35439.18,0.0
MSME088,2026-04,743154.56,707766.25,14456.17,14456.17,2026-05-20,Yes,0,20932.14,35388.31,0.0
MSME088,2026-05,738639.53,703466.22,15302.84,15302.84,2026-06-20,Yes,0,19870.47,35173.31,0.0
MSME088,2026-06,731985.33,697128.89,12712.39,12712.39,2026-07-20,Yes,0,22144.05,34856.44,0.0
MSME089,2025-07,615175.27,585881.21,12805.5,12805.5,2025-08-20,Yes,0,16488.56,29294.06,0.0
MSME089,2025-08,647621.62,616782.5,12915.29,12915.29,2025-09-20,Yes,0,17923.84,30839.12,0.0
MSME089,2025-09,579056.2,551482.1,10065.5,10065.5,2025-10-23,No,3,17508.61,27574.1,0.0
MSME089,2025-10,570147.63,542997.74,8500.43,8500.43,2025-11-20,Yes,0,18649.45,27149.89,0.0
MSME089,2025-11,618004.38,588575.6,7550.65,7550.65,2025-12-20,Yes,0,21878.13,29428.78,0.0
MSME089,2025-12,602925.69,574214.94,10459.72,10459.72,2026-01-20,Yes,0,18251.03,28710.75,0.0
MSME089,2026-01,314010.4,299057.52,5538.0,5538.0,2026-02-20,Yes,0,9414.88,14952.88,0.0
MSME089,2026-02,385963.96,367584.72,4650.57,4650.57,2026-03-25,No,5,13728.67,18379.24,0.0
MSME089,2026-03,501423.18,477545.89,7826.19,7826.19,2026-04-20,Yes,0,16051.1,23877.29,0.0
MSME089,2026-04,398933.38,379936.55,5099.7,5099.7,2026-05-20,Yes,0,13897.13,18996.83,0.0
MSME089,2026-05,286658.77,273008.35,3664.35,3664.35,2026-06-20,Yes,0,9986.07,13650.42,0.0
MSME089,2026-06,266848.21,254141.15,3608.9,3608.9,2026-07-20,Yes,0,9098.16,12707.06,0.0
MSME090,2025-07,639548.56,571025.5,20034.77,20034.77,2025-09-06,No,17,48488.29,68523.06,0.0
MSME090,2025-08,626601.87,559465.96,20604.49,20604.49,2025-09-20,Yes,0,46531.42,67135.91,0.0
MSME090,2025-09,639401.63,570894.31,25974.36,25974.36,2025-10-20,Yes,0,42532.96,68507.32,0.0
MSME090,2025-10,635049.51,567008.49,26788.6,26788.6,2025-11-20,Yes,0,41252.42,68041.02,0.0
MSME090,2025-11,665033.88,593780.25,21481.07,21481.07,2025-12-20,Yes,0,49772.56,71253.63,0.0
MSME090,2025-12,670202.39,598394.99,31066.01,31066.01,2026-01-20,Yes,0,40741.39,71807.4,0.0
MSME090,2026-01,641000.63,572321.99,26879.1,26879.1,2026-02-27,No,7,41799.54,68678.64,0.0
MSME090,2026-02,644380.23,575339.49,19416.72,19416.72,2026-04-02,No,13,49624.02,69040.74,0.0
MSME090,2026-03,622661.73,555947.97,20258.46,20258.46,2026-04-20,Yes,0,46455.3,66713.76,0.0
MSME090,2026-04,613377.4,547658.39,24171.29,24171.29,2026-05-20,Yes,0,41547.72,65719.01,0.0
MSME090,2026-05,623762.45,556930.76,21808.52,21808.52,2026-06-20,Yes,0,45023.17,66831.69,0.0
MSME090,2026-06,606354.87,541388.28,19653.36,19653.36,2026-07-20,Yes,0,45313.23,64966.59,0.0
MSME091,2025-07,1646940.38,1395712.19,112393.11,112393.11,2025-08-20,Yes,0,138835.09,251228.19,0.0
MSME091,2025-08,1878537.24,1591980.71,83028.62,83028.62,2025-09-20,Yes,0,203527.91,286556.53,0.0
MSME091,2025-09,1770321.19,1500272.19,73988.3,73988.3,2025-10-20,Yes,0,196060.7,270049.0,0.0
MSME091,2025-10,2148762.62,1820985.27,86905.21,86905.21,2025-11-20,Yes,0,240872.14,327777.35,0.0
MSME091,2025-11,1889158.19,1600981.52,110977.99,110977.99,2025-12-20,Yes,0,177198.68,288176.67,0.0
MSME091,2025-12,1904000.21,1613559.5,82749.12,82749.12,2026-01-20,Yes,0,207691.59,290440.71,0.0
MSME091,2026-01,1748263.18,1481578.97,112748.76,112748.76,2026-02-20,Yes,0,153935.45,266684.21,0.0
MSME091,2026-02,2101018.09,1780523.81,124140.65,124140.65,2026-03-20,Yes,0,196353.64,320494.28,0.0
MSME091,2026-03,2207553.13,1870807.74,109411.41,109411.41,2026-04-20,Yes,0,227333.98,336745.39,0.0
MSME091,2026-04,2126539.62,1802152.22,109207.9,109207.9,2026-05-20,Yes,0,215179.5,324387.4,0.0
MSME091,2026-05,2054018.11,1740693.31,135470.16,135470.16,2026-06-20,Yes,0,177854.64,313324.8,0.0
MSME091,2026-06,1825502.15,1547035.72,90017.94,90017.94,2026-07-20,Yes,0,188448.49,278466.43,0.0
MSME092,2025-07,865005.41,823814.68,16552.02,16552.02,2025-08-20,Yes,0,24638.72,41190.73,0.0
MSME092,2025-08,931840.22,887466.88,18840.1,18840.1,2025-09-20,Yes,0,25533.24,44373.34,0.0
MSME092,2025-09,765572.16,729116.34,14507.35,14507.35,2025-10-20,Yes,0,21948.47,36455.82,0.0
MSME092,2025-10,876879.37,835123.21,12457.43,12457.43,2025-11-20,Yes,0,29298.73,41756.16,0.0
MSME092,2025-11,837286.43,797415.65,16758.59,16758.59,2025-12-20,Yes,0,23112.19,39870.78,0.0
MSME092,2025-12,832398.72,792760.69,12468.89,12468.89,2026-01-20,Yes,0,27169.14,39638.03,0.0
MSME092,2026-01,819660.07,780628.64,14269.64,14269.64,2026-02-20,Yes,0,24761.79,39031.43,0.0
MSME092,2026-02,736421.83,701354.12,13391.85,13391.85,2026-03-20,Yes,0,21675.86,35067.71,0.0
MSME092,2026-03,854761.71,814058.77,10920.67,10920.67,2026-04-20,Yes,0,29782.27,40702.94,0.0
MSME092,2026-04,928815.61,884586.3,19874.74,19874.74,2026-05-20,Yes,0,24354.57,44229.31,0.0
MSME092,2026-05,943237.14,898321.09,18603.76,18603.76,2026-06-20,Yes,0,26312.3,44916.05,0.0
MSME092,2026-06,800489.71,762371.15,11349.13,11349.13,2026-07-20,Yes,0,26769.43,38118.56,0.0
MSME093,2025-07,656688.35,625417.48,12593.23,12593.23,2025-08-20,Yes,0,18677.65,31270.87,0.0
MSME093,2025-08,825372.95,786069.48,12908.57,12908.57,2025-09-20,Yes,0,26394.9,39303.47,0.0
MSME093,2025-09,960648.59,914903.42,12087.59,12087.59,2025-10-20,Yes,0,33657.58,45745.17,0.0
MSME093,2025-10,1078258.11,1026912.49,19415.55,19415.55,2025-11-20,Yes,0,31930.07,51345.62,0.0
MSME093,2025-11,1044318.71,994589.25,19051.78,19051.78,2025-12-20,Yes,0,30677.68,49729.46,0.0
MSME093,2025-12,1254208.96,1194484.72,25239.23,25239.23,2026-01-20,Yes,0,34485.01,59724.24,0.0
MSME093,2026-01,989910.53,942771.93,16034.03,16034.03,2026-02-20,Yes,0,31104.56,47138.6,0.0
MSME093,2026-02,861763.93,820727.55,12593.99,12593.99,2026-03-20,Yes,0,28442.39,41036.38,0.0
MSME093,2026-03,958293.1,912660.1,11899.19,11899.19,2026-04-20,Yes,0,33733.81,45633.0,0.0
MSME093,2026-04,919527.86,875740.82,18380.33,18380.33,2026-05-20,Yes,0,25406.71,43787.04,0.0
MSME093,2026-05,945370.29,900352.66,12795.8,12795.8,2026-06-20,Yes,0,32221.83,45017.63,0.0
MSME093,2026-06,1072304.34,1021242.23,16803.45,16803.45,2026-07-20,Yes,0,34258.66,51062.11,0.0
MSME094,2025-07,541603.22,515812.59,6605.86,6605.86,2025-08-20,Yes,0,19184.77,25790.63,0.0
MSME094,2025-08,518177.58,493502.46,8755.12,8755.12,2025-09-20,Yes,0,15920.01,24675.12,0.0
MSME094,2025-09,601530.67,572886.35,11604.94,11604.94,2025-10-20,Yes,0,17039.38,28644.32,0.0
MSME094,2025-10,593374.4,565118.48,7357.19,7357.19,2025-11-20,Yes,0,20898.73,28255.92,0.0
MSME094,2025-11,576283.16,548841.1,11796.23,11796.23,2025-12-20,Yes,0,15645.83,27442.06,0.0
MSME094,2025-12,546197.25,520187.86,6932.67,6932.67,2026-01-20,Yes,0,19076.73,26009.39,0.0
MSME094,2026-01,542543.22,516707.83,7471.86,7471.86,2026-02-20,Yes,0,18363.54,25835.39,0.0
MSME094,2026-02,608352.11,579382.96,9011.74,9011.74,2026-03-20,Yes,0,19957.41,28969.15,0.0
MSME094,2026-03,600523.25,571926.9,12452.06,12452.06,2026-04-20,Yes,0,16144.29,28596.35,0.0
MSME094,2026-04,604119.8,575352.19,10233.15,10233.15,2026-05-20,Yes,0,18534.46,28767.61,0.0
MSME094,2026-05,558772.96,532164.72,11596.65,11596.65,2026-06-20,Yes,0,15011.58,26608.24,0.0
MSME094,2026-06,553753.07,527383.88,9693.64,9693.64,2026-07-20,Yes,0,16675.55,26369.19,0.0
MSME095,2025-07,722762.72,645323.86,30541.31,30541.31,2025-08-20,Yes,0,46897.55,77438.86,0.0
MSME095,2025-08,731463.69,653092.58,34960.91,34960.91,2025-09-20,Yes,0,43410.2,78371.11,0.0
MSME095,2025-09,762081.61,680430.01,21250.73,21250.73,2025-10-20,Yes,0,60400.87,81651.6,0.0
MSME095,2025-10,769393.74,686958.7,36359.76,36359.76,2025-11-20,Yes,0,46075.28,82435.04,0.0
MSME095,2025-11,744103.38,664378.02,26524.32,26524.32,2025-12-20,Yes,0,53201.04,79725.36,0.0
MSME095,2025-12,724667.64,647024.68,31935.01,31935.01,2026-01-20,Yes,0,45707.95,77642.96,0.0
MSME095,2026-01,772723.67,689931.85,24825.37,24825.37,2026-02-20,Yes,0,57966.45,82791.82,0.0
MSME095,2026-02,747449.96,667366.04,32593.28,32593.28,2026-03-20,Yes,0,47490.64,80083.92,0.0
MSME095,2026-03,749007.3,668756.52,31156.21,31156.21,2026-04-20,Yes,0,49094.57,80250.78,0.0
MSME095,2026-04,719963.82,642824.84,20199.25,20199.25,2026-05-20,Yes,0,56939.73,77138.98,0.0
MSME095,2026-05,704623.04,629127.71,31798.57,31798.57,2026-06-20,Yes,0,43696.76,75495.33,0.0
MSME095,2026-06,699197.93,624283.87,29535.26,29535.26,2026-07-20,Yes,0,45378.81,74914.06,0.0
MSME096,2025-07,1017789.6,862533.56,67112.46,67112.46,2025-08-20,Yes,0,88143.58,155256.04,0.0
MSME096,2025-08,891390.77,755415.91,41864.77,41864.77,2025-09-20,Yes,0,94110.09,135974.86,0.0
MSME096,2025-09,1083557.38,918268.97,64799.38,64799.38,2025-10-20,Yes,0,100489.04,165288.41,0.0
MSME096,2025-10,1106533.56,937740.31,57547.07,57547.07,2025-11-20,Yes,0,111246.18,168793.25,0.0
MSME096,2025-11,1136725.45,963326.65,73936.01,73936.01,2025-12-20,Yes,0,99462.79,173398.8,0.0
MSME096,2025-12,1198319.37,1015524.89,62115.68,62115.68,2026-01-20,Yes,0,120678.8,182794.48,0.0
MSME096,2026-01,1083984.39,918630.84,61852.13,61852.13,2026-02-20,Yes,0,103501.42,165353.55,0.0
MSME096,2026-02,1313565.25,1113190.89,56395.85,56395.85,2026-03-20,Yes,0,143978.51,200374.36,0.0
MSME096,2026-03,1053762.27,893018.87,54022.07,54022.07,2026-04-20,Yes,0,106721.33,160743.4,0.0
MSME096,2026-04,1348580.93,1142865.19,92288.66,92288.66,2026-05-20,Yes,0,113427.07,205715.74,0.0
MSME096,2026-05,1117282.5,946849.58,48113.54,48113.54,2026-06-20,Yes,0,122319.38,170432.92,0.0
MSME096,2026-06,1367558.2,1158947.63,53030.98,53030.98,2026-07-20,Yes,0,155579.59,208610.57,0.0
MSME097,2025-07,513033.46,434774.12,19625.11,19625.11,2025-08-20,Yes,0,58634.23,78259.34,0.0
MSME097,2025-08,509950.97,432161.84,33941.73,33941.73,2025-09-20,Yes,0,43847.41,77789.13,0.0
MSME097,2025-09,600086.73,508548.08,38401.54,38401.54,2025-10-20,Yes,0,53137.12,91538.65,0.0
MSME097,2025-10,730808.62,619329.34,28295.82,28295.82,2025-11-20,Yes,0,83183.46,111479.28,0.0
MSME097,2025-11,789282.12,668883.15,48045.87,48045.87,2025-12-20,Yes,0,72353.1,120398.97,0.0
MSME097,2025-12,572152.35,484874.87,23763.01,23763.01,2026-01-20,Yes,0,63514.47,87277.48,0.0
MSME097,2026-01,505218.34,428151.14,27165.69,27165.69,2026-02-20,Yes,0,49901.52,77067.2,0.0
MSME097,2026-02,498034.88,422063.46,23498.84,23498.84,2026-03-20,Yes,0,52472.58,75971.42,0.0
MSME097,2026-03,460082.36,389900.31,29729.23,29729.23,2026-04-20,Yes,0,40452.82,70182.05,0.0
MSME097,2026-04,468379.71,396931.96,21705.42,21705.42,2026-05-20,Yes,0,49742.33,71447.75,0.0
MSME097,2026-05,502303.96,425681.32,24960.44,24960.44,2026-06-20,Yes,0,51662.2,76622.64,0.0
MSME097,2026-06,509685.01,431936.45,23688.11,23688.11,2026-07-20,Yes,0,54060.45,77748.56,0.0
MSME098,2025-07,1604595.76,1359826.92,71503.43,71503.43,2025-08-20,Yes,0,173265.42,244768.84,0.0
MSME098,2025-08,1389460.36,1177508.78,56209.56,56209.56,2025-09-20,Yes,0,155742.02,211951.58,0.0
MSME098,2025-09,1577854.4,1337164.75,96324.91,96324.91,2025-10-20,Yes,0,144364.75,240689.65,0.0
MSME098,2025-10,1562709.91,1324330.43,88066.98,88066.98,2025-11-20,Yes,0,150312.5,238379.48,0.0
MSME098,2025-11,1526749.25,1293855.3,74281.86,74281.86,2025-12-20,Yes,0,158612.09,232893.95,0.0
MSME098,2025-12,1539716.03,1304844.09,65181.02,65181.02,2026-01-20,Yes,0,169690.92,234871.94,0.0
MSME098,2026-01,1501125.34,1272140.12,62010.32,62010.32,2026-02-20,Yes,0,166974.91,228985.22,0.0
MSME098,2026-02,1643523.67,1392816.67,80679.74,80679.74,2026-03-20,Yes,0,170027.26,250707.0,0.0
MSME098,2026-03,1657603.45,1404748.69,112142.37,112142.37,2026-04-20,Yes,0,140712.39,252854.76,0.0
MSME098,2026-04,1615093.96,1368723.69,73174.12,73174.12,2026-05-20,Yes,0,173196.15,246370.27,0.0
MSME098,2026-05,1551672.76,1314976.92,102509.8,102509.8,2026-06-20,Yes,0,134186.04,236695.84,0.0
MSME098,2026-06,1840475.54,1559725.03,105741.82,105741.82,2026-07-20,Yes,0,175008.69,280750.51,0.0
MSME099,2025-07,628740.22,598800.21,12901.19,12901.19,2025-08-20,Yes,0,17038.83,29940.01,0.0
MSME099,2025-08,612348.05,583188.62,12399.82,12399.82,2025-09-20,Yes,0,16759.61,29159.43,0.0
MSME099,2025-09,611256.89,582149.42,8747.33,8747.33,2025-10-20,Yes,0,20360.14,29107.47,0.0
MSME099,2025-10,747990.97,712372.35,15680.66,15680.66,2025-11-29,No,9,19937.96,35618.62,0.0
MSME099,2025-11,839003.59,799051.04,11085.26,11085.26,2025-12-20,Yes,0,28867.29,39952.55,0.0
MSME099,2025-12,722563.03,688155.27,14245.27,14245.27,2026-02-07,No,18,20162.49,34407.76,0.0
MSME099,2026-01,615749.25,586427.86,9462.16,9462.16,2026-03-04,No,12,19859.23,29321.39,0.0
MSME099,2026-02,660691.27,629229.78,13805.5,13805.5,2026-03-20,Yes,0,17655.99,31461.49,0.0
MSME099,2026-03,764311.43,727915.65,16045.46,16045.46,2026-04-20,Yes,0,20350.32,36395.78,0.0
MSME099,2026-04,779266.37,742158.45,14707.56,14707.56,2026-05-20,Yes,0,22400.36,37107.92,0.0
MSME099,2026-05,646742.02,615944.78,13149.01,13149.01,2026-06-20,Yes,0,17648.23,30797.24,0.0
MSME099,2026-06,519557.39,494816.56,6981.46,6981.46,2026-07-20,Yes,0,17759.36,24740.83,0.0
MSME100,2025-07,692773.81,587096.45,32177.04,32177.04,2025-08-20,Yes,0,73500.32,105677.36,0.0
MSME100,2025-08,771899.92,654152.47,43025.96,43025.96,2025-09-20,Yes,0,74721.48,117747.45,0.0
MSME100,2025-09,659723.64,559087.83,25529.95,25529.95,2025-10-20,Yes,0,75105.86,100635.81,0.0
MSME100,2025-10,1201690.46,1018381.75,49990.86,49990.86,2025-11-20,Yes,0,133317.86,183308.71,0.0
MSME100,2025-11,1073979.43,910152.06,43488.96,43488.96,2025-12-20,Yes,0,120338.41,163827.37,0.0
MSME100,2025-12,740912.49,627891.94,34933.95,34933.95,2026-01-20,Yes,0,78086.6,113020.55,0.0
MSME100,2026-01,565621.19,479339.99,36990.67,36990.67,2026-02-20,Yes,0,49290.53,86281.2,0.0
MSME100,2026-02,380370.82,322348.15,23827.21,23827.21,2026-03-20,Yes,0,34195.46,58022.67,0.0
MSME100,2026-03,341526.63,289429.35,13695.77,13695.77,2026-04-28,No,8,38401.52,52097.28,0.0
MSME100,2026-04,425770.75,360822.67,16897.4,16897.4,2026-05-30,No,10,48050.68,64948.08,0.0
MSME100,2026-05,615396.96,521522.85,39672.49,39672.49,2026-06-20,Yes,0,54201.62,93874.11,0.0
MSME100,2026-06,593051.91,502586.36,29937.13,29937.13,2026-07-20,Yes,0,60528.42,90465.55,0.0
MSME101,2025-07,652435.66,552911.58,36824.96,36824.96,2025-08-20,Yes,0,62699.12,99524.08,0.0
MSME101,2025-08,654706.8,554836.27,42829.34,42829.34,2025-09-20,Yes,0,57041.19,99870.53,0.0
MSME101,2025-09,622957.54,527930.12,30735.93,30735.93,2025-10-20,Yes,0,64291.49,95027.42,0.0
MSME101,2025-10,698677.99,592099.99,36792.97,36792.97,2025-11-20,Yes,0,69785.02,106578.0,0.0
MSME101,2025-11,673924.68,571122.61,36665.4,36665.4,2025-12-20,Yes,0,66136.67,102802.07,0.0
MSME101,2025-12,661121.29,560272.28,36055.35,36055.35,2026-01-20,Yes,0,64793.66,100849.01,0.0
MSME101,2026-01,702443.84,595291.39,37399.09,37399.09,2026-02-20,Yes,0,69753.36,107152.45,0.0
MSME101,2026-02,665943.28,564358.71,34360.93,34360.93,2026-03-20,Yes,0,67223.64,101584.57,0.0
MSME101,2026-03,615556.96,521658.44,27354.37,27354.37,2026-04-20,Yes,0,66544.15,93898.52,0.0
MSME101,2026-04,742635.26,629351.92,30295.41,30295.41,2026-05-20,Yes,0,82987.94,113283.34,0.0
MSME101,2026-05,747519.65,633491.23,31157.53,31157.53,2026-06-20,Yes,0,82870.89,114028.42,0.0
MSME101,2026-06,774470.25,656330.72,31050.77,31050.77,2026-07-20,Yes,0,87088.76,118139.53,0.0
MSME102,2025-07,1200722.8,1017561.69,63590.61,63590.61,2025-08-20,Yes,0,119570.49,183161.11,0.0
MSME102,2025-08,1058746.64,897242.92,59158.76,59158.76,2025-09-20,Yes,0,102344.96,161503.72,0.0
MSME102,2025-09,1353023.98,1146630.49,85674.83,85674.83,2025-10-20,Yes,0,120718.65,206393.49,0.0
MSME102,2025-10,1231076.06,1043284.8,78422.94,78422.94,2025-11-20,Yes,0,109368.33,187791.26,0.0
MSME102,2025-11,1206984.71,1022868.4,78383.27,78383.27,2025-12-20,Yes,0,105733.04,184116.31,0.0
MSME102,2025-12,1362713.36,1154841.83,85066.6,85066.6,2026-01-20,Yes,0,122804.93,207871.53,0.0
MSME102,2026-01,1457222.19,1234934.06,57298.74,57298.74,2026-02-20,Yes,0,164989.39,222288.13,0.0
MSME102,2026-02,1462485.74,1239394.69,72045.67,72045.67,2026-03-20,Yes,0,151045.37,223091.05,0.0
MSME102,2026-03,1221769.8,1035398.14,79810.86,79810.86,2026-04-20,Yes,0,106560.8,186371.66,0.0
MSME102,2026-04,1266780.56,1073542.85,52177.33,52177.33,2026-05-20,Yes,0,141060.38,193237.71,0.0
MSME102,2026-05,1589407.04,1346955.12,81042.34,81042.34,2026-06-20,Yes,0,161409.58,242451.92,0.0
MSME102,2026-06,1575706.63,1335344.6,63494.87,63494.87,2026-07-20,Yes,0,176867.16,240362.03,0.0
MSME103,2025-07,880413.08,838488.65,16910.56,16910.56,2025-08-20,Yes,0,25013.87,41924.43,0.0
MSME103,2025-08,854163.65,813489.19,15616.16,15616.16,2025-09-20,Yes,0,25058.3,40674.46,0.0
MSME103,2025-09,972173.58,925879.6,15019.77,15019.77,2025-10-20,Yes,0,31274.21,46293.98,0.0
MSME103,2025-10,888193.78,845898.84,14399.82,14399.82,2025-11-20,Yes,0,27895.12,42294.94,0.0
MSME103,2025-11,861975.32,820928.88,10823.19,10823.19,2025-12-20,Yes,0,30223.25,41046.44,0.0
MSME103,2025-12,905444.07,862327.69,12528.29,12528.29,2026-01-20,Yes,0,30588.09,43116.38,0.0
MSME103,2026-01,879238.34,837369.85,10573.3,10573.3,2026-02-20,Yes,0,31295.19,41868.49,0.0
MSME103,2026-02,862178.52,821122.4,16594.91,16594.91,2026-03-20,Yes,0,24461.21,41056.12,0.0
MSME103,2026-03,919852.4,876049.9,17746.59,17746.59,2026-04-20,Yes,0,26055.91,43802.5,0.0
MSME103,2026-04,994411.73,947058.79,16963.37,16963.37,2026-05-20,Yes,0,30389.57,47352.94,0.0
MSME103,2026-05,837552.5,797669.05,13680.56,13680.56,2026-06-20,Yes,0,26202.9,39883.45,0.0
MSME103,2026-06,888967.93,846636.12,16119.33,16119.33,2026-07-20,Yes,0,26212.47,42331.81,0.0
MSME104,2025-07,1314077.95,1113625.38,50668.94,50668.94,2025-08-20,Yes,0,149783.63,200452.57,0.0
MSME104,2025-08,1404278.37,1190066.42,80740.51,80740.51,2025-09-20,Yes,0,133471.44,214211.95,0.0
MSME104,2025-09,1593526.14,1350445.88,100710.07,100710.07,2025-10-20,Yes,0,142370.19,243080.26,0.0
MSME104,2025-10,2919741.44,2474357.15,169328.45,169328.45,2025-11-20,Yes,0,276055.84,445384.29,0.0
